,PUBCHEM_COMPOUND_CID,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_XLOGP3_AA,PUBCHEM_EXACT_MASS,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_OPENEYE_CAN_SMILES,PUBCHEM_OPENEYE_ISO_SMILES,PUBCHEM_CACTVS_TPSA,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_TOTAL_CHARGE,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_COMPONENT_COUNT,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_COORDINATE_TYPE,PUBCHEM_BONDANNOTATIONS,ID,Smiles,mol2vec-000,mol2vec-001,mol2vec-002,mol2vec-003,mol2vec-004,mol2vec-005,mol2vec-006,mol2vec-007,mol2vec-008,mol2vec-009,mol2vec-010,mol2vec-011,mol2vec-012,mol2vec-013,mol2vec-014,mol2vec-015,mol2vec-016,mol2vec-017,mol2vec-018,mol2vec-019,mol2vec-020,mol2vec-021,mol2vec-022,mol2vec-023,mol2vec-024,mol2vec-025,mol2vec-026,mol2vec-027,mol2vec-028,mol2vec-029,mol2vec-030,mol2vec-031,mol2vec-032,mol2vec-033,mol2vec-034,mol2vec-035,mol2vec-036,mol2vec-037,mol2vec-038,mol2vec-039,mol2vec-040,mol2vec-041,mol2vec-042,mol2vec-043,mol2vec-044,mol2vec-045,mol2vec-046,mol2vec-047,mol2vec-048,mol2vec-049,mol2vec-050,mol2vec-051,mol2vec-052,mol2vec-053,mol2vec-054,mol2vec-055,mol2vec-056,mol2vec-057,mol2vec-058,mol2vec-059,mol2vec-060,mol2vec-061,mol2vec-062,mol2vec-063,mol2vec-064,mol2vec-065,mol2vec-066,mol2vec-067,mol2vec-068,mol2vec-069,mol2vec-070,mol2vec-071,mol2vec-072,mol2vec-073,mol2vec-074,mol2vec-075,mol2vec-076,mol2vec-077,mol2vec-078,mol2vec-079,mol2vec-080,mol2vec-081,mol2vec-082,mol2vec-083,mol2vec-084,mol2vec-085,mol2vec-086,mol2vec-087,mol2vec-088,mol2vec-089,mol2vec-090,mol2vec-091,mol2vec-092,mol2vec-093,mol2vec-094,mol2vec-095,mol2vec-096,mol2vec-097,mol2vec-098,mol2vec-099,mol2vec-100,mol2vec-101,mol2vec-102,mol2vec-103,mol2vec-104,mol2vec-105,mol2vec-106,mol2vec-107,mol2vec-108,mol2vec-109,mol2vec-110,mol2vec-111,mol2vec-112,mol2vec-113,mol2vec-114,mol2vec-115,mol2vec-116,mol2vec-117,mol2vec-118,mol2vec-119,mol2vec-120,mol2vec-121,mol2vec-122,mol2vec-123,mol2vec-124,mol2vec-125,mol2vec-126,mol2vec-127,mol2vec-128,mol2vec-129,mol2vec-130,mol2vec-131,mol2vec-132,mol2vec-133,mol2vec-134,mol2vec-135,mol2vec-136,mol2vec-137,mol2vec-138,mol2vec-139,mol2vec-140,mol2vec-141,mol2vec-142,mol2vec-143,mol2vec-144,mol2vec-145,mol2vec-146,mol2vec-147,mol2vec-148,mol2vec-149,mol2vec-150,mol2vec-151,mol2vec-152,mol2vec-153,mol2vec-154,mol2vec-155,mol2vec-156,mol2vec-157,mol2vec-158,mol2vec-159,mol2vec-160,mol2vec-161,mol2vec-162,mol2vec-163,mol2vec-164,mol2vec-165,mol2vec-166,mol2vec-167,mol2vec-168,mol2vec-169,mol2vec-170,mol2vec-171,mol2vec-172,mol2vec-173,mol2vec-174,mol2vec-175,mol2vec-176,mol2vec-177,mol2vec-178,mol2vec-179,mol2vec-180,mol2vec-181,mol2vec-182,mol2vec-183,mol2vec-184,mol2vec-185,mol2vec-186,mol2vec-187,mol2vec-188,mol2vec-189,mol2vec-190,mol2vec-191,mol2vec-192,mol2vec-193,mol2vec-194,mol2vec-195,mol2vec-196,mol2vec-197,mol2vec-198,mol2vec-199,mol2vec-200,mol2vec-201,mol2vec-202,mol2vec-203,mol2vec-204,mol2vec-205,mol2vec-206,mol2vec-207,mol2vec-208,mol2vec-209,mol2vec-210,mol2vec-211,mol2vec-212,mol2vec-213,mol2vec-214,mol2vec-215,mol2vec-216,mol2vec-217,mol2vec-218,mol2vec-219,mol2vec-220,mol2vec-221,mol2vec-222,mol2vec-223,mol2vec-224,mol2vec-225,mol2vec-226,mol2vec-227,mol2vec-228,mol2vec-229,mol2vec-230,mol2vec-231,mol2vec-232,mol2vec-233,mol2vec-234,mol2vec-235,mol2vec-236,mol2vec-237,mol2vec-238,mol2vec-239,mol2vec-240,mol2vec-241,mol2vec-242,mol2vec-243,mol2vec-244,mol2vec-245,mol2vec-246,mol2vec-247,mol2vec-248,mol2vec-249,mol2vec-250,mol2vec-251,mol2vec-252,mol2vec-253,mol2vec-254,mol2vec-255,mol2vec-256,mol2vec-257,mol2vec-258,mol2vec-259,mol2vec-260,mol2vec-261,mol2vec-262,mol2vec-263,mol2vec-264,mol2vec-265,mol2vec-266,mol2vec-267,mol2vec-268,mol2vec-269,mol2vec-270,mol2vec-271,mol2vec-272,mol2vec-273,mol2vec-274,mol2vec-275,mol2vec-276,mol2vec-277,mol2vec-278,mol2vec-279,mol2vec-280,mol2vec-281,mol2vec-282,mol2vec-283,mol2vec-284,mol2vec-285,mol2vec-286,mol2vec-287,mol2vec-288,mol2vec-289,mol2vec-290,mol2vec-291,mol2vec-292,mol2vec-293,mol2vec-294,mol2vec-295,mol2vec-296,mol2vec-297,mol2vec-298,mol2vec-299
0,1,1,214,4,0,5,AAADceByOAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAAAAAACBThgAYCCAMABAAIAACQCAAAAAAAAAAAAAEIAAACABQAgAAHAAAFIAAQAAAkAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,3-acetoxy-4-(trimethylammonio)butanoate,3-acetyloxy-4-(trimethylammonio)butanoate,3-acetyloxy-4-(trimethylazaniumyl)butanoate,3-acetyloxy-4-(trimethylazaniumyl)butanoate,3-acetyloxy-4-(trimethylazaniumyl)butanoate,3-acetoxy-4-(trimethylammonio)butyrate,"InChI=1S/C9H17NO4/c1-7(11)14-8(5-9(12)13)6-10(2,3)4/h8H,5-6H2,1-4H3",RDHQFKQIGNGIED-UHFFFAOYSA-N,0.4,203.115758,C9H17NO4,203.24,CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,66.4,203.115758,0,14,0,1,0,0,0,1,-1,"1
5
255",7  11  3,1,CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,2.3297737,-3.946776,-3.2191575,-1.1447275,5.382225,-0.6988108,-9.625531,1.9203326,2.73596,0.16554941,-0.81572115,0.5348754,-1.1563162,5.5296555,0.01693596,3.8443887,6.5221457,-5.542075,-2.497864,1.3037685,4.2213707,0.7423998,13.109134,4.984366,-2.1296577,0.80748117,-1.4468571,-4.564916,6.9362183,-6.3243327,-1.1525608,-0.9084381,-2.4730477,-0.69431615,-2.1966379,1.3914922,-1.9179006,2.9115658,4.558995,1.1032856,-0.18839203,1.3622587,-0.12578914,1.1040393,-3.7048292,0.64648795,-0.58804345,5.0731897,-3.1251245,-1.6127383,-1.5121598,-3.4456747,-3.697391,-6.531791,-7.3217072,-10.116872,-6.3763704,0.6153632,1.4981301,0.49164248,-6.31918,3.9550984,0.41083422,1.913126,-8.167628,1.3363756,-1.0338278,5.454944,-6.2868495,-1.3730531,-2.1895766,6.120856,5.0296383,-7.454902,-2.8407238,3.0773938,-5.8654304,-1.936871,-1.544765,3.930345,6.0247836,-6.3505735,-0.48556226,-6.9234905,-1.5543549,-0.5355221,-0.6571934,3.6528099,0.6233312,2.530853,2.863947,4.8288646,4.4294963,0.84101903,2.2418683,1.7644222,6.7554636,1.0269141,0.9043213,-0.93886256,-1.8411081,-1.6516311,-5.0608563,-1.0504974,4.3050385,-5.0232043,-1.8975567,3.8134558,6.783343,-7.2061443,-5.9618425,3.6663392,0.2623011,-6.6489763,3.6477432,-6.1091075,2.64508,6.362193,2.4845505,2.2944794,-4.402385,2.0511672,-4.9437466,6.439092,1.8110992,-4.8258796,-0.42824167,-0.1245544,-4.83282,-0.015589207,-4.8163548,0.09491731,4.2237096,5.5337977,0.53626305,8.707868,5.7884583,-4.162221,2.595999,-2.102624,2.7187,-1.7305293,-1.0567712,-5.858978,1.1053314,4.8986664,1.2242078,0.21930504,1.2085949,5.8917737,0.47662422,2.6229186,4.885863,-3.5149367,-0.55798936,3.7412808,-4.0397167,4.358702,0.2508757,-4.364904,1.1501813,-0.91881186,-0.5332879,2.4998128,2.3310618,-3.4905632,2.3683376,-1.5977862,1.4755363,2.4073732,-2.2134802,1.0605013,6.191479,-2.107268,-0.65471053,2.9086132,0.22744498,3.47072,-1.9966674,5.1655545,-0.17969796,4.1867886,1.8357255,5.6809516,1.3303778,-3.8223002,0.5943964,-0.025061365,-2.72547,1.6657828,5.1618133,-0.74818075,-3.166594,-6.6042585,5.329059,4.736115,-1.0145783,-4.454527,0.42137343,-4.179434,1.8803049,1.6566633,8.430871,2.2426205,-2.5341127,0.7442355,7.914277,5.9743958,3.3618426,-0.55568624,10.0614805,-3.33764,7.1158676,-2.8923342,6.0887074,1.6205025,8.998073,1.4269986,-6.1829047,4.5321326,-1.6723253,-4.366894,-8.408071,-3.3499904,3.798211,-5.217752,-1.8720884,-2.679389,5.024109,-6.022329,-1.5362598,-1.7555397,-10.02999,-0.5014062,0.20438784,-1.3923249,2.5314965,-0.3768474,2.4089663,3.9044366,2.5235043,-5.6071067,3.032767,0.92927235,-2.4914007,1.8677495,-8.893933,-5.0158896,1.4960536,3.7040014,-4.2885237,3.8093057,-0.5017201,-1.8504174,-4.2684765,2.7368426,4.6917033,-2.8208914,3.0204875,-4.1774354,-1.5627192,3.3727856,2.6168394,5.220546,-1.0093195,-5.749038,-2.4441051,-0.37538314,3.286075,1.053364,2.638358,2.7328124,2.6952357,1.0888023,-1.2764605,-4.312468,-0.09535158,-3.350343,0.3546405,3.6061723,-6.624882,-1.2653201,-7.7024593,-0.83432096,1.8021462,4.515552,-0.37316257,2.999663,0.24172235,-0.7561775,-0.8890775,1.9138494,6.3843803,0.95611227,-3.9769914,-2.3819525,2.81097,-6.9896173,-5.178861,-0.44730878
