,PUBCHEM_COMPOUND_CID,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_XLOGP3,PUBCHEM_EXACT_MASS,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,PUBCHEM_OPENEYE_CAN_SMILES,PUBCHEM_OPENEYE_ISO_SMILES,PUBCHEM_CACTVS_TPSA,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_TOTAL_CHARGE,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_COMPONENT_COUNT,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_COORDINATE_TYPE,PUBCHEM_BONDANNOTATIONS,ID,Smiles,mol2vec-000,mol2vec-001,mol2vec-002,mol2vec-003,mol2vec-004,mol2vec-005,mol2vec-006,mol2vec-007,mol2vec-008,mol2vec-009,mol2vec-010,mol2vec-011,mol2vec-012,mol2vec-013,mol2vec-014,mol2vec-015,mol2vec-016,mol2vec-017,mol2vec-018,mol2vec-019,mol2vec-020,mol2vec-021,mol2vec-022,mol2vec-023,mol2vec-024,mol2vec-025,mol2vec-026,mol2vec-027,mol2vec-028,mol2vec-029,mol2vec-030,mol2vec-031,mol2vec-032,mol2vec-033,mol2vec-034,mol2vec-035,mol2vec-036,mol2vec-037,mol2vec-038,mol2vec-039,mol2vec-040,mol2vec-041,mol2vec-042,mol2vec-043,mol2vec-044,mol2vec-045,mol2vec-046,mol2vec-047,mol2vec-048,mol2vec-049,mol2vec-050,mol2vec-051,mol2vec-052,mol2vec-053,mol2vec-054,mol2vec-055,mol2vec-056,mol2vec-057,mol2vec-058,mol2vec-059,mol2vec-060,mol2vec-061,mol2vec-062,mol2vec-063,mol2vec-064,mol2vec-065,mol2vec-066,mol2vec-067,mol2vec-068,mol2vec-069,mol2vec-070,mol2vec-071,mol2vec-072,mol2vec-073,mol2vec-074,mol2vec-075,mol2vec-076,mol2vec-077,mol2vec-078,mol2vec-079,mol2vec-080,mol2vec-081,mol2vec-082,mol2vec-083,mol2vec-084,mol2vec-085,mol2vec-086,mol2vec-087,mol2vec-088,mol2vec-089,mol2vec-090,mol2vec-091,mol2vec-092,mol2vec-093,mol2vec-094,mol2vec-095,mol2vec-096,mol2vec-097,mol2vec-098,mol2vec-099,mol2vec-100,mol2vec-101,mol2vec-102,mol2vec-103,mol2vec-104,mol2vec-105,mol2vec-106,mol2vec-107,mol2vec-108,mol2vec-109,mol2vec-110,mol2vec-111,mol2vec-112,mol2vec-113,mol2vec-114,mol2vec-115,mol2vec-116,mol2vec-117,mol2vec-118,mol2vec-119,mol2vec-120,mol2vec-121,mol2vec-122,mol2vec-123,mol2vec-124,mol2vec-125,mol2vec-126,mol2vec-127,mol2vec-128,mol2vec-129,mol2vec-130,mol2vec-131,mol2vec-132,mol2vec-133,mol2vec-134,mol2vec-135,mol2vec-136,mol2vec-137,mol2vec-138,mol2vec-139,mol2vec-140,mol2vec-141,mol2vec-142,mol2vec-143,mol2vec-144,mol2vec-145,mol2vec-146,mol2vec-147,mol2vec-148,mol2vec-149,mol2vec-150,mol2vec-151,mol2vec-152,mol2vec-153,mol2vec-154,mol2vec-155,mol2vec-156,mol2vec-157,mol2vec-158,mol2vec-159,mol2vec-160,mol2vec-161,mol2vec-162,mol2vec-163,mol2vec-164,mol2vec-165,mol2vec-166,mol2vec-167,mol2vec-168,mol2vec-169,mol2vec-170,mol2vec-171,mol2vec-172,mol2vec-173,mol2vec-174,mol2vec-175,mol2vec-176,mol2vec-177,mol2vec-178,mol2vec-179,mol2vec-180,mol2vec-181,mol2vec-182,mol2vec-183,mol2vec-184,mol2vec-185,mol2vec-186,mol2vec-187,mol2vec-188,mol2vec-189,mol2vec-190,mol2vec-191,mol2vec-192,mol2vec-193,mol2vec-194,mol2vec-195,mol2vec-196,mol2vec-197,mol2vec-198,mol2vec-199,mol2vec-200,mol2vec-201,mol2vec-202,mol2vec-203,mol2vec-204,mol2vec-205,mol2vec-206,mol2vec-207,mol2vec-208,mol2vec-209,mol2vec-210,mol2vec-211,mol2vec-212,mol2vec-213,mol2vec-214,mol2vec-215,mol2vec-216,mol2vec-217,mol2vec-218,mol2vec-219,mol2vec-220,mol2vec-221,mol2vec-222,mol2vec-223,mol2vec-224,mol2vec-225,mol2vec-226,mol2vec-227,mol2vec-228,mol2vec-229,mol2vec-230,mol2vec-231,mol2vec-232,mol2vec-233,mol2vec-234,mol2vec-235,mol2vec-236,mol2vec-237,mol2vec-238,mol2vec-239,mol2vec-240,mol2vec-241,mol2vec-242,mol2vec-243,mol2vec-244,mol2vec-245,mol2vec-246,mol2vec-247,mol2vec-248,mol2vec-249,mol2vec-250,mol2vec-251,mol2vec-252,mol2vec-253,mol2vec-254,mol2vec-255,mol2vec-256,mol2vec-257,mol2vec-258,mol2vec-259,mol2vec-260,mol2vec-261,mol2vec-262,mol2vec-263,mol2vec-264,mol2vec-265,mol2vec-266,mol2vec-267,mol2vec-268,mol2vec-269,mol2vec-270,mol2vec-271,mol2vec-272,mol2vec-273,mol2vec-274,mol2vec-275,mol2vec-276,mol2vec-277,mol2vec-278,mol2vec-279,mol2vec-280,mol2vec-281,mol2vec-282,mol2vec-283,mol2vec-284,mol2vec-285,mol2vec-286,mol2vec-287,mol2vec-288,mol2vec-289,mol2vec-290,mol2vec-291,mol2vec-292,mol2vec-293,mol2vec-294,mol2vec-295,mol2vec-296,mol2vec-297,mol2vec-298,mol2vec-299
0,4,1,22.9,2,2,1,AAADccBCIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHgAQCAAACBThgAYCAABAAgAAAAAAAAAAAAAAAAAAAIAAAAACEAAAAAAAAAAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,1-aminopropan-2-ol,1-amino-2-propanol,1-aminopropan-2-ol,1-aminopropan-2-ol,1-azanylpropan-2-ol,1-aminopropan-2-ol,"InChI=1S/C3H9NO/c1-3(5)2-4/h3,5H,2,4H2,1H3",HXKKHQJGJAFBHI-UHFFFAOYSA-N,-1,75.068414,C3H9NO,75.11,CC(CN)O,CC(CN)O,46.2,75.068414,0,5,0,1,0,0,0,1,-1,"1
5
255",3  1  3,4,CC(O)CN,-0.020168595,0.5988375,-1.294291,-0.3962302,2.1128616,0.6533016,-2.2709837,-0.16382584,1.9572055,-2.1098933,0.32604775,0.7551622,1.3521534,0.3649231,-1.8555056,0.24128416,3.1036377,-2.560271,-1.6015185,1.0734053,-0.020897701,0.840613,2.488234,2.1011484,-0.9736884,0.6607307,-2.083361,-2.8175077,-0.41436422,-0.76606923,0.51571333,-1.5619909,-2.0386822,-1.1403592,0.60400844,0.5802027,-0.905152,1.0537571,1.5618052,1.1518245,0.8211861,-0.31901956,-0.50270903,-0.8693305,-0.73421204,-0.82404006,-1.0121429,2.7417903,-1.1285112,0.63916504,-0.19448137,-3.5183449,1.1963518,-2.0179389,-2.6829278,-2.725391,-0.4597601,-0.09829018,0.158508,1.5868878,-0.67221165,-0.9610976,-1.9506553,0.7186967,-3.836746,-0.30963075,1.1556889,1.2083254,-1.7300711,-2.4365547,0.26341164,1.6138891,1.149966,-1.5194145,0.27470773,2.1955738,-2.7370644,-0.9146999,1.2266576,0.46556777,2.0186563,0.84787613,0.9918834,-1.752107,0.14893359,0.08024032,-0.24686679,0.63438046,-0.6748974,-0.668151,1.2800828,1.09531,0.17469302,-0.74105334,0.30139974,-0.13703412,1.6794049,-0.9571678,3.047221,-1.205086,-0.97592914,-1.7251182,-2.5186734,-0.7846694,0.12134649,-1.7325071,-1.8118286,1.0923483,1.1908107,-1.4319602,-3.2467399,2.2216191,1.4230664,-2.0221846,1.3892916,-2.0124931,1.9992037,2.4483953,-0.46802825,0.82282346,-1.4177065,0.9849975,-1.5086828,2.4493804,1.0850601,-2.269473,-1.2869285,0.07375401,-0.46308947,-0.1257825,-0.6278176,-0.2427375,0.8905298,2.5610547,0.94587755,1.286954,0.7020951,-0.9143977,2.06007,-0.37050667,1.7036324,0.5828901,-0.98692983,-0.7641175,-0.4586024,-0.9719404,0.62179124,-1.466476,0.8665196,2.3997972,0.8289083,0.7486311,0.09417735,-1.3825909,0.95534366,-0.85738415,-0.71199083,-0.06396767,0.6757106,-1.2108368,0.78433865,0.050536543,0.35407996,-0.40093684,0.62559116,-2.5936055,0.0796584,-0.5052246,-0.64854443,1.7010329,-1.0555284,-0.82628095,1.7246201,-0.055454805,0.98053634,0.6868346,1.4820912,-0.36820298,-1.1499158,1.8576081,-0.7349091,2.308976,0.622905,2.0785584,-0.4244445,-1.6555306,-0.032869726,1.3117584,-0.2408948,-0.09806856,1.3417077,-0.48258966,-1.2922859,-1.0389295,1.8250903,1.7585084,0.12313619,-2.2737088,0.5079491,-0.46250963,-0.8966479,0.57109797,0.34717834,0.89396936,-0.05525826,0.037032615,1.4036726,1.9821025,0.35080335,-0.391712,3.5610502,-2.1891956,2.0461345,-1.2491008,0.6717527,-0.42722493,2.86985,1.2033688,-2.949576,-0.22982362,0.32804012,-1.9343157,-1.6009917,1.7742225,0.58285403,-0.014805108,-0.99517787,-0.7097919,1.7798159,-0.9988274,0.06967479,-0.9925371,-1.0642557,0.3076807,-0.25796023,-2.2674303,-0.38779652,-0.70173323,-0.3389151,2.0290794,0.9728845,-2.3510885,1.427263,0.21522462,-0.7000805,2.4847784,-2.2714763,-0.9575977,-0.6102647,2.008276,-3.1448808,0.26959217,0.8047769,-0.6924139,-2.9989715,0.8715991,0.5492841,-0.727351,2.1208832,-2.5298183,-1.1210423,0.070655644,-1.3800199,1.5395535,-0.16995052,-2.6820402,-0.66445005,-2.1469245,0.53251594,-1.2316285,0.19310112,0.91810656,-0.293221,1.3579278,-0.8764428,-1.6363424,-1.2117685,-1.2830297,0.34763703,2.2586584,-0.14666042,-1.8794436,-2.972123,-0.91374546,-2.4254954,0.0377338,-1.1684288,0.5110041,0.28893197,-0.3291271,-0.47147352,1.0168039,1.2129567,1.3113416,-3.4869826,-0.46948448,0.4200387,-1.5544337,-2.9240103,-0.056862526
